Id;Titolo;Contenuto;ContenutoHTML;TaccuinoId;TipoNota;IsPinned;UltimoAccesso;NumeroVisite;CreatedAt;ModifiedAt;CreatedBy;ModifiedBy;IsDeleted;PorzioniBase;UnitaPorzioni
05DEEBD9-2E64-4ED8-AC97-1848EEE3C01C;Frollini ai mirtilli;"<h3>Ingredienti</h3><ul><li>​<strong>Farina tipo ""0"":</strong> 300g</li><li>​<strong>Zucchero:</strong> 70g</li><li>​<strong>Latte intero:</strong> 55g (aggiungine un cucchiaio extra solo se l'impasto fatica a stare insieme)</li><li>​<strong>Burro freddo:</strong> 40g</li><li>​<strong>Olio di semi di girasole:</strong> 40g</li><li>​<strong>Mirtilli secchi:</strong> 30g</li><li>​<strong>Bacche di Goji:</strong> 10-15g</li><li>​<strong>Granella di mandorle:</strong> 35g</li><li>​<strong>Lievito per dolci:</strong> 1 cucchiaino abbondante (circa 6g)</li><li>​<strong>Sale:</strong> 1 pizzico</li><li>​<strong>Aroma:</strong> Scorza di limone grattugiata o estratto di vaniglia</li></ul><p><br></p><h3>​Procedimento</h3><ol><li>​<strong>Idratazione frutti:</strong> Metti mirtilli e bacche di Goji in una tazzina con acqua tiepida per 10 minuti. Scolali, strizzali e <strong>asciugali benissimo</strong> con carta da cucina. Sminuzzali grossolanamente.</li><li>​<strong>Base grassa:</strong> In una ciotola capiente, lavora il burro freddo a pezzetti con lo zucchero e l'olio usando una forchetta, finché non avrai una sorta di crema granulosa.</li><li>​<strong>Liquidi:</strong> Versa il latte e l'aroma scelto. Mescola bene (anche se vedi che l'olio non si lega perfettamente al latte, sparirà tutto con la farina).</li><li>​<strong>Polveri e Frutta:</strong> Aggiungi la farina setacciata col lievito e il sale. Unisci anche le mandorle e il mix di mirtilli e Goji.</li><li>​<strong>Impasto:</strong> Impasta velocemente con le mani. Deve diventare un panetto liscio e compatto. Non lavorarlo troppo per non scaldare il burro.</li><li>​<strong>Riposo:</strong> Avvolgi nella pellicola e metti in <strong>frigo per 30-40 minuti</strong>. È il segreto per non farli ""sedere"" in cottura.</li><li>​<strong>Forma:</strong> Accendi il forno <strong>statico a 170°C</strong>. Stendi la frolla col mattarello (altezza <strong>5-6 mm</strong>) e ritaglia i biscotti.</li><li>​<strong>Cottura:</strong> Disponi sulla teglia e cuoci per <strong>15-18 minuti</strong>. Devono essere ben dorati in superficie e asciutti sotto per assorbire bene il latte.</li></ol><p><br></p><h3>​💡 Il tocco dell'esperto</h3><p>​Se vuoi l'effetto ""super-inzuppo"", una volta spento il forno, apri leggermente lo sportello e lascia i biscotti dentro per altri 5 minuti: l'aria secca li renderà ancora più porosi, pronti a ""bere"" tutto il tuo latte domani mattina.</p>";"<h3>Ingredienti</h3><ul><li>​<strong>Farina tipo ""0"":</strong> 300g</li><li>​<strong>Zucchero:</strong> 70g</li><li>​<strong>Latte intero:</strong> 55g (aggiungine un cucchiaio extra solo se l'impasto fatica a stare insieme)</li><li>​<strong>Burro freddo:</strong> 40g</li><li>​<strong>Olio di semi di girasole:</strong> 40g</li><li>​<strong>Mirtilli secchi:</strong> 30g</li><li>​<strong>Bacche di Goji:</strong> 10-15g</li><li>​<strong>Granella di mandorle:</strong> 35g</li><li>​<strong>Lievito per dolci:</strong> 1 cucchiaino abbondante (circa 6g)</li><li>​<strong>Sale:</strong> 1 pizzico</li><li>​<strong>Aroma:</strong> Scorza di limone grattugiata o estratto di vaniglia</li></ul><p><br></p><h3>​Procedimento</h3><ol><li>​<strong>Idratazione frutti:</strong> Metti mirtilli e bacche di Goji in una tazzina con acqua tiepida per 10 minuti. Scolali, strizzali e <strong>asciugali benissimo</strong> con carta da cucina. Sminuzzali grossolanamente.</li><li>​<strong>Base grassa:</strong> In una ciotola capiente, lavora il burro freddo a pezzetti con lo zucchero e l'olio usando una forchetta, finché non avrai una sorta di crema granulosa.</li><li>​<strong>Liquidi:</strong> Versa il latte e l'aroma scelto. Mescola bene (anche se vedi che l'olio non si lega perfettamente al latte, sparirà tutto con la farina).</li><li>​<strong>Polveri e Frutta:</strong> Aggiungi la farina setacciata col lievito e il sale. Unisci anche le mandorle e il mix di mirtilli e Goji.</li><li>​<strong>Impasto:</strong> Impasta velocemente con le mani. Deve diventare un panetto liscio e compatto. Non lavorarlo troppo per non scaldare il burro.</li><li>​<strong>Riposo:</strong> Avvolgi nella pellicola e metti in <strong>frigo per 30-40 minuti</strong>. È il segreto per non farli ""sedere"" in cottura.</li><li>​<strong>Forma:</strong> Accendi il forno <strong>statico a 170°C</strong>. Stendi la frolla col mattarello (altezza <strong>5-6 mm</strong>) e ritaglia i biscotti.</li><li>​<strong>Cottura:</strong> Disponi sulla teglia e cuoci per <strong>15-18 minuti</strong>. Devono essere ben dorati in superficie e asciutti sotto per assorbire bene il latte.</li></ol><p><br></p><h3>​💡 Il tocco dell'esperto</h3><p>​Se vuoi l'effetto ""super-inzuppo"", una volta spento il forno, apri leggermente lo sportello e lascia i biscotti dentro per altri 5 minuti: l'aria secca li renderà ancora più porosi, pronti a ""bere"" tutto il tuo latte domani mattina.</p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2026-07-25 16:04:45.3610212;6;2026-03-15 13:52:53.9832781;2026-03-22 22:28:04.7564973;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
31846E47-C56B-4A7E-A33E-185EB980B240;Pane veloce;<h2>Ingredienti</h2><ul><li>500gr farina, </li><li>370ml acqua, </li><li>12gr lievito birra, </li><li>1cucchiaino miele, </li><li>2 cucchiaini sale fino</li></ul><h2>Preparazione</h2><p>Sciogliere lievito in 50ml acqua tolta dal totale, mettere farina in 1 ciotola, fare un buco al centro e buttarvi acqua con lievito e miele. Aggiungere poco a poco restante acqua mescolando e aggiungere anche sale. Mescolare bene, l impasto deve restare appiccicoso e molle. Spolverare la superficie con farina e lasciare lievitare coperto x 1h e mezzo. Sollevare poi l impasto con aiuto di paletta e trasferirlo su leccarda forno. Tagliare in filoncini e cuocere a 230gr x 1/2 ora.</p>;"<h2>Ingredienti</h2><ul><li>500gr farina, </li><li>370ml acqua, </li><li>12gr lievito birra, </li><li>1cucchiaino miele, </li><li>2 cucchiaini sale fino</li></ul><h2>Preparazione</h2><p>Sciogliere lievito in 50ml acqua tolta dal totale, mettere farina in 1 ciotola, fare un buco al centro e buttarvi acqua con lievito e miele. Aggiungere poco a poco restante acqua mescolando e aggiungere anche sale. Mescolare bene, l impasto deve restare appiccicoso e molle. Spolverare la superficie con farina e lasciare lievitare coperto x 1h e mezzo. Sollevare poi l impasto con aiuto di paletta e trasferirlo su leccarda forno. Tagliare in filoncini e cuocere a 230gr x 1/2 ora.</p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-10-22 12:26:45.8732897;3;2025-10-22 09:13:29.8367353;2025-10-22 09:23:08.5910999;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
342B819D-F956-4822-BD70-1C3609B3E00E;Batteria nuova;"Ludwig supraphonic 6.5x14 402b
Ludwig element maple pop";<div><div>Ludwig supraphonic 6.5x14 402b</div><div>Ludwig element maple pop</div></div>;225B5F8A-C2D7-44EC-BC76-8E1CAA8951B0;0;0;2025-10-24 13:02:34.2605065;3;2025-10-24 12:48:41.2385971;2025-10-24 12:48:41.2385971;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;NULL;0
1DE74A17-816E-4456-863B-1D79C2ED8FD5;Torta di Caporali al Marsala con Crema al Cioccolato;<p><strong>Ingredienti</strong></p><p><br></p><ul><li>200 g zucchero</li><li>200 g burro</li><li>200 g cioccolato fondente</li><li>2 uova pastorizzate</li><li>400 g biscotti “caporali”</li><li>Marsala q.b. per bagnare i biscotti</li></ul><p><br></p><p><strong>Procedimento</strong></p><p><br></p><p>1. Crema</p><p>Lasciare il burro fuori frigo finché è morbido. Metterlo in una ciotola e sbatterlo bene con una forchetta fino a renderlo cremoso. Aggiungere lo zucchero e le 2 uova pastorizzate. Sbattere a lungo fino a ottenere una crema liscia.</p><p><br></p><p>2. Cioccolato</p><p>Sciogliere il cioccolato fondente a bagnomaria. Lasciarlo intiepidire e unirlo alla crema di burro, zucchero e uova. Mescolare bene fino a ottenere una crema uniforme.</p><p><br></p><p>3. Biscotti</p><p>Bagnare i caporali nel Marsala uno per uno (ben imbevuti ma senza romperli).</p><p><br></p><p>4. Assemblare la torta</p><p>Rivestire il fondo della tortiera da 25cm con carta da cucina. Fare un primo strato di caporali bagnati. Versare sopra tutta la crema al cioccolato e livellare. Coprire con un secondo strato di caporali bagnati. Mettere un foglio di carta da cucina anche sopra.</p><p><br></p><p>5. Riposo</p><p>Coprire con un coperchio o un vassoio tondo e mettere sopra un peso leggero per pressare. Lasciare in frigo fino al giorno dopo.</p>;"<p><strong>Ingredienti</strong></p><p><br></p><ul><li>200 g zucchero</li><li>200 g burro</li><li>200 g cioccolato fondente</li><li>2 uova pastorizzate</li><li>400 g biscotti “caporali”</li><li>Marsala q.b. per bagnare i biscotti</li></ul><p><br></p><p><strong>Procedimento</strong></p><p><br></p><p>1. Crema</p><p>Lasciare il burro fuori frigo finché è morbido. Metterlo in una ciotola e sbatterlo bene con una forchetta fino a renderlo cremoso. Aggiungere lo zucchero e le 2 uova pastorizzate. Sbattere a lungo fino a ottenere una crema liscia.</p><p><br></p><p>2. Cioccolato</p><p>Sciogliere il cioccolato fondente a bagnomaria. Lasciarlo intiepidire e unirlo alla crema di burro, zucchero e uova. Mescolare bene fino a ottenere una crema uniforme.</p><p><br></p><p>3. Biscotti</p><p>Bagnare i caporali nel Marsala uno per uno (ben imbevuti ma senza romperli).</p><p><br></p><p>4. Assemblare la torta</p><p>Rivestire il fondo della tortiera da 25cm con carta da cucina. Fare un primo strato di caporali bagnati. Versare sopra tutta la crema al cioccolato e livellare. Coprire con un secondo strato di caporali bagnati. Mettere un foglio di carta da cucina anche sopra.</p><p><br></p><p>5. Riposo</p><p>Coprire con un coperchio o un vassoio tondo e mettere sopra un peso leggero per pressare. Lasciare in frigo fino al giorno dopo.</p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-12-13 13:46:14.6354507;8;2025-11-25 15:54:02.2437212;2025-11-25 15:56:00.8712180;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
7C804693-E70B-45C3-AAB8-1E614497F11E;Tagliolini al Limone;Piatto di pasta delicato e rinfrescante. Ingredienti: 400gr tagliolini freschi, 4 limoni biologici, 100ml panna fresca, 50gr burro, 50gr parmigiano reggiano, sale pepe;<h3>Tagliolini al Limone</h3><h4>Ingredienti per 4 persone:</h4><ul><li>400gr tagliolini freschi all'uovo</li><li>4 limoni biologici (succo e scorza)</li><li>100ml panna fresca</li><li>50gr burro</li><li>50gr parmigiano reggiano grattugiato</li><li>Sale e pepe bianco</li></ul><h4>Preparazione:</h4><p>Grattugiare finemente la scorza di 2 limoni. Spremere tutti i limoni per il succo. Sciogliere il burro a fuoco basso, aggiungere la panna. Unire il succo di limone lentamente (non deve cagliare). Aggiungere la scorza. Cuocere i tagliolini al dente, scolare conservando acqua di cottura. Mantecare con il sugo di limone, aggiungere parmigiano. Servire subito con pepe bianco.</p><p><strong>Consiglio:</strong> Aggiungere l'acqua di cottura se il sugo è troppo denso.</p>;368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-10-22 12:29:04.2721516;2;2025-10-22 09:17:22.3073058;2025-10-22 09:17:22.3073058;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
4AA03C45-C60A-4A55-98D0-1F45B71405FA;LATTE DOLCE GENOVESE;<h2>Ingredienti</h2><ul><li>1 litro di latte intero</li><li>150 gr farina</li><li>100 gr zucchero</li><li>4 uova</li><li>2 tuorli</li><li>1 limone non trattato</li><li>pangrattato</li><li>olio di semi</li><li>zucchero a velo</li></ul><h2>Preparazione</h2><p>Montate le 4 uova e i 2 tuorli insieme allo zucchero finchè non otterrete un composto spumoso. Aggiungete il latte, la farina setacciata e la scorza del limone grattata. Mettete sul fuoco molto basso e fate cuocere mescolando continuamente fino a che non otterrete una consistenza molto densa. Versate la crema ottenuta su un tegame unto di olio (dovete ottenere uno strato di 1.5 cm circa) e fate raffreddare a temperatura ambiente poi passatelo in frigo. Il giorno dopo tagliate a rombi la crema, passatela nell'albume leggermente sbattuto e poi nel pangrattato. Fate scaldare abbondante olio e quando sarà bel caldo friggete i pezzi di latte dolce 5 o 6 alla volta. Spolverizzate di zucchero a velo e servite tiepidi.</p>;"<h2>Ingredienti</h2><ul><li>1 litro di latte intero</li><li>150 gr farina</li><li>100 gr zucchero</li><li>4 uova</li><li>2 tuorli</li><li>1 limone non trattato</li><li>pangrattato</li><li>olio di semi</li><li>zucchero a velo</li></ul><h2>Preparazione</h2><p>Montate le 4 uova e i 2 tuorli insieme allo zucchero finchè non otterrete un composto spumoso. Aggiungete il latte, la farina setacciata e la scorza del limone grattata. Mettete sul fuoco molto basso e fate cuocere mescolando continuamente fino a che non otterrete una consistenza molto densa. Versate la crema ottenuta su un tegame unto di olio (dovete ottenere uno strato di 1.5 cm circa) e fate raffreddare a temperatura ambiente poi passatelo in frigo. Il giorno dopo tagliate a rombi la crema, passatela nell'albume leggermente sbattuto e poi nel pangrattato. Fate scaldare abbondante olio e quando sarà bel caldo friggete i pezzi di latte dolce 5 o 6 alla volta. Spolverizzate di zucchero a velo e servite tiepidi.</p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-10-22 12:42:18.4170763;14;2025-10-22 09:13:29.8207160;2025-10-22 12:40:58.1530056;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
592AD4D5-A953-4825-8E58-2209475A9466;Pesto;<ul><li>80gr Basilico</li><li>40g Parmigiano reggiano</li><li>40g Pecorino</li><li>40g Pinoli</li><li>150g Olio extravergine d’oliva</li><li>1 spicchioAglio</li><li>q.b.Sale</li></ul><p><br></p>;"<ul><li>80gr Basilico</li><li>40g Parmigiano reggiano</li><li>40g Pecorino</li><li>40g Pinoli</li><li>150g Olio extravergine d’oliva</li><li>1 spicchioAglio</li><li>q.b.Sale</li></ul><p><br></p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2026-03-03 17:50:37.3273254;8;2025-10-21 15:35:52.8865620;2025-10-21 15:35:52.8865628;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
FED533A1-3E5D-4F4E-BA03-241F862712E7;Torta ai datteri;"<p>250gr datteri&nbsp;</p><p>400ml latte (lasciare in ammollo 20 minuti)</p><p>Frullare&nbsp;</p><p>120gr burro fuso</p><p>1 uovo</p><p>160gr farina</p><p>1 cucchiaino cannella</p><p>1 cucchiaino colmo lievito</p><p>Noci&nbsp;</p><p><br></p><p>In tortiera 21cm</p><p>180° forno ventilato 50 minuti</p>";"<p>250gr datteri&nbsp;</p><p>400ml latte (lasciare in ammollo 20 minuti)</p><p>Frullare&nbsp;</p><p>120gr burro fuso</p><p>1 uovo</p><p>160gr farina</p><p>1 cucchiaino cannella</p><p>1 cucchiaino colmo lievito</p><p>Noci&nbsp;</p><p><br></p><p>In tortiera 21cm</p><p>180° forno ventilato 50 minuti</p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2026-05-16 07:25:27.5868882;4;2025-12-19 16:10:39.9466924;2025-12-19 16:10:39.9466929;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
F4BE0EBD-3B82-4138-B9FF-31A0BE70FFBA;Lettera - Resoconto relazione;"E comunque non sei onesta fino alla fine, nonostante tu mi abbia tradito e tenuto il piede in due scarpe minimo 2 mesi, cerchi ancora giustificazioni in cose di anni fa.

Invece di dire: ho fatto l'esperienza con gente nuova, uscivo tutte le sere e ci divertivamo. Perché questo è. Ci credo che non c'è paragone tra una storia nuova, contro una storia matura di 8 anni in cui eri stata sempre passiva.

Il mio errore è stato non amarmi abbastanza. Se l'avessi fatto come hai fatto tu, ti avrei dato un calcio in culo dopo 1 anno, perché solo io potevo accettare quella situazione.

Alla fine aveva ragione la tua prof: per essere qualcuno puoi solo darla alle persone giuste. Fai bene a puntare tutto sugli scavi, per quanto riguarda la tua carriera.

Il tempo mi sarà testimone. Ma ehi, almeno sei ricca, con i soldi di tuo padre.";<p>E comunque non sei onesta fino alla fine, nonostante tu mi abbia tradito e tenuto il piede in due scarpe minimo 2 mesi, cerchi ancora giustificazioni in cose di anni fa.</p><p>Invece di dire: ho fatto l'esperienza con gente nuova, uscivo tutte le sere e ci divertivamo. Perché questo è.</p><p>Il mio errore è stato non amarmi abbastanza. Se l'avessi fatto come hai fatto tu, ti avrei dato un calcio in culo dopo 1 anno.</p><p>Alla fine aveva ragione la tua prof: per essere qualcuno puoi solo darla alle persone giuste. Il tempo mi sarà testimone.</p>;225B5F8A-C2D7-44EC-BC76-8E1CAA8951B0;0;0;2025-10-24 13:21:21.3333925;2;2025-10-24 13:20:10.4279365;2025-10-24 13:21:30.0487782;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;1;NULL;0
6DC76556-19A1-473A-BEA1-31ABBDBAB31E;Liquore alla Liquirizia;<p><strong>INGREDIENTI:</strong></p><p><br></p><p>500 gr liquirizia in polvere o radice tritata</p><p><br></p><p>900 gr alcol 95/96°</p><p><br></p><p>350 gr acqua</p><p><br></p><p>300 gr zucchero</p><p><br></p><p><br></p><p><strong>PROCEDIMENTO:</strong></p><p><br></p><p>1. Tritare finemente la liquirizia</p><p><br></p><p>2. Aggiungere lo zucchero</p><p><br></p><p>3. Versare l'acqua e far bollire per circa 30 minuti</p><p><br></p><p>4. Far raffreddare completamente</p><p><br></p><p>5. Aggiungere l'alcol poco alla volta mescolando bene</p><p><br></p><p>6. Mescolare accuratamente fino a omogeneità</p><p><br></p><p>7. Imbottigliare in bottiglie di vetro scuro</p><p><br></p><p>8. Conservare in luogo fresco e asciutto</p><p><br></p><p>9. Lasciare riposare almeno una settimana prima di consumare per permettere ai sapori di svilupparsi</p><p><br></p><p><br></p><p><strong>NOTE:</strong></p><p><br></p><p>Liquore aromatico a base di liquirizia, dolce e digestivo. La liquirizia dona un sapore particolare e caratteristico. Servire freddo come digestivo dopo i pasti. Può essere conservato per anni in bottiglie ben chiuse.</p>;"<p><strong>INGREDIENTI:</strong></p><p><br></p><p>500 gr liquirizia in polvere o radice tritata</p><p><br></p><p>900 gr alcol 95/96°</p><p><br></p><p>350 gr acqua</p><p><br></p><p>300 gr zucchero</p><p><br></p><p><br></p><p><strong>PROCEDIMENTO:</strong></p><p><br></p><p>1. Tritare finemente la liquirizia</p><p><br></p><p>2. Aggiungere lo zucchero</p><p><br></p><p>3. Versare l'acqua e far bollire per circa 30 minuti</p><p><br></p><p>4. Far raffreddare completamente</p><p><br></p><p>5. Aggiungere l'alcol poco alla volta mescolando bene</p><p><br></p><p>6. Mescolare accuratamente fino a omogeneità</p><p><br></p><p>7. Imbottigliare in bottiglie di vetro scuro</p><p><br></p><p>8. Conservare in luogo fresco e asciutto</p><p><br></p><p>9. Lasciare riposare almeno una settimana prima di consumare per permettere ai sapori di svilupparsi</p><p><br></p><p><br></p><p><strong>NOTE:</strong></p><p><br></p><p>Liquore aromatico a base di liquirizia, dolce e digestivo. La liquirizia dona un sapore particolare e caratteristico. Servire freddo come digestivo dopo i pasti. Può essere conservato per anni in bottiglie ben chiuse.</p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-10-22 12:42:46.4529757;5;2025-10-22 09:30:25.7800752;2025-10-22 12:19:21.1846357;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
3A7AEC1B-0721-4BA2-B6F9-32418A673F57;Serata giochi Gemma;"POMBO - Più un 50 sfumature di grigio signore. Se gli pesti un piede risponde ""vabbè per questa volta passi"".

ALE - Passa 3/4 della serata a leggere il cellulare e non capisce le regole dei giochi. Si dice dispiaciuta per trattare male le persone.

LAURA - Vera rockstar della serata, arriva già mangiata e beve solo dalla fiaschetta. L'importante è giocare.

FEDE - Cercando goffamente di mascherare l'ardore per Gabri, si produce in insulti e offese.";<div><div>POMBO - Più un 50 sfumature di grigio signore.</div><div>ALE - Passa 3/4 della serata a leggere il cellulare.</div><div>LAURA - Vera rockstar della serata.</div><div>FEDE - Cercando goffamente di mascherare l'ardore.</div></div>;225B5F8A-C2D7-44EC-BC76-8E1CAA8951B0;0;0;2025-11-11 14:14:09.2227943;4;2025-10-24 13:20:10.4279365;2025-10-24 13:20:10.4279365;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;NULL;0
92EFF6CC-65A6-4EDD-8A12-3476D5930FBE;Sugo di Carne alla Genovese;<strong>Ingredienti per 4 persone:</strong><br>500gr carne da sugo | 1 cipolla | 1 carota | 1 gambo sedano | 1/2 bicchiere olio EVO | 1 cucchiaio concentrato pomodoro | 1 bicchiere passata pomodoro | Brodo carne q.b. | 10gr funghi secchi | Midollo osso | 1-2 foglie alloro | Sale pepe<br><br><strong>Preparazione (3h):</strong> Mettere funghi a mollo. Pulire verdure e tritare finemente. Sudare verdure in olio EVO a fuoco basso. Rosolare carne. Aggiungere funghi ammollati con acqua filtrata. Aggiungere concentrato e passata pomodoro. Cuocere a fuoco basso per 2 ore. Salare pepare, aggiungere alloro. La carne si serve come secondo piatto dopo affettamento.;<h3>Sugo di Carne alla Genovese (Tocco)</h3><h4>Ingredienti (4 persone):</h4><ul><li>500gr carne da sugo</li><li>1 cipolla media</li><li>1 carota</li><li>1 gambo di sedano</li><li>1/2 bicchiere olio d'oliva extra vergine</li><li>1 cucchiaio concentrato pomodoro</li><li>1 bicchiere passata di pomodoro</li><li>Brodo di carne q.b.</li><li>10gr funghi secchi</li><li>Midollo di osso</li><li>1-2 foglie alloro</li><li>Sale e pepe</li></ul><h4>Procedimento:</h4><p>Mettere funghi in ammollo. Pulire e lavare verdure, tritare finemente. Sudare verdure in olio a fuoco basso. Rosolare la carne. Aggiungere funghi ammollati con acqua filtrata. Aggiungere concentrato e passata pomodoro. Cuocere 2 ore a fuoco basso mescolando spesso. Salare, pepare, aggiungere alloro. Servire la carne come secondo dopo affettamento.</p><p><strong>Tempo: 3 ore | Difficoltà: Media | Calorie: 243 kcal/100gr</strong></p>;368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-10-22 12:29:12.7819339;3;2025-10-22 09:17:22.3032129;2025-10-22 09:17:22.3032129;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
